artist_name,track_name,track_id,popularity,acousticness,danceability,duration_ms,energy,key,liveness,loudness,speechiness,tempo,valence,top_200
Sfera Ebbasta,Hollywood (feat. Diplo),0WXU7I74NEN1DMLIT406Wx,63.0,0.153,0.848,191869.0,0.708,D,0.0948,-6.336,0.0366,137.973,0.926,1
"21 Savage, Metro Boomin",Runnin,5SWnsxjhdcEDc7LJjq9UHk,78.0,0.00748,0.819,195906.0,0.626,A#,0.167,-4.574,0.202,143.01,0.415,1
Wallows,Are You Bored Yet? (feat. Clairo),57RA3JGafJm5zRtKJiKPIm,81.0,0.156,0.682,178000.0,0.683,G#,0.273,-6.444,0.0287,120.023,0.64,1
Dan + Shay,"10,000 Hours (with Justin Bieber)",2wrJq5XKLnmhRXHIAf9xBa,83.0,0.153,0.654,167693.0,0.63,A#,0.111,-4.644,0.0259,89.991,0.43,1
Vedo,You Got It,4lsHZ92XCFOQfzJFBTluk8,79.0,0.143,0.762,203145.0,0.433,F,0.118,-8.937,0.187,122.074,0.394,1
Manuel Turizo,Quiéreme Mientras Se Pueda,34LI7rwi9H8w2S5KTHnv1M,74.0,0.447,0.793,191945.0,0.782,E,0.124,-3.945,0.0582,143.86,0.81,1
StaySolidRocky,Party Girl,5RqR4ZCCKJDcBLIn4sih9l,77.0,0.749,0.728,147800.0,0.431,F#,0.0996,-9.966,0.0622,130.022,0.629,1
"Future, Lil Uzi Vert",Drankin N Smokin,0k7wmahjkn389wAZdz19Cv,78.0,0.0421,0.752,213520.0,0.658,C,0.0927,-6.297,0.342,151.951,0.387,1
Kane Brown,Be Like That - feat. Swae Lee & Khalid,5f1joOtoMeyppIcJGZQvqJ,79.0,0.0469,0.727,191406.0,0.626,G,0.126,-8.415,0.0726,86.97,0.322,1
"K/DA, Madison Beer, (G)I-DLE, Lexie Liu, Jaira Burns, Seraphine, League of Legends",MORE,6juLaduD4STCUDWT0AYun4,73.0,0.00257,0.66,217088.0,0.787,C#,0.323,-4.592,0.032,142.018,0.199,1
Rauw Alejandro,Enchule,3ThrfRAmijYU098H9q9tAs,70.0,0.153,0.763,185719.0,0.666,G,0.301,-3.316,0.194,90.086,0.587,1
"Future, Lil Uzi Vert",Stripes Like Burberry,6lt8iodSkYWEV0ifKCSlfg,56.0,0.216,0.758,274313.0,0.574,A,0.144,-7.833,0.217,144.081,0.706,1
"Octavian, Skepta",Papi Chulo,6Juv5N0dNU1imms9c9u1dA,73.0,0.185,0.866,161668.0,0.563,B,0.0889,-6.964,0.108,127.954,0.307,1
Ariana Grande,off the table (with The Weeknd),7E1jVNoWuemqUryI4FxsVD,67.0,0.519,0.411,239949.0,0.522,C,0.398,-7.295,0.0981,88.332,0.382,1
Ty Dolla $ign,Spicy (feat. Post Malone),5IUtvfNvOyVYZUa6AJFrnP,80.0,0.143,0.782,143375.0,0.51,E,0.115,-5.724,0.0419,99.993,0.118,1
Little Mix,Sweet Melody,76Tuo484SLohJakHLnGI3B,73.0,0.0739,0.448,213693.0,0.824,F,0.113,-4.249,0.057,119.965,0.419,1
MAX,Blueberry Eyes (feat. SUGA of BTS),5dn6QANKbf76pANGjMBida,72.0,0.454,0.746,172245.0,0.611,C,0.133,-7.034,0.101,149.967,0.411,1
"Future, Lil Uzi Vert",That’s It,5n6gBhdEjCuj3obgCoTEFD,64.0,0.12,0.94,228796.0,0.532,B,0.0925,-5.998,0.358,123.043,0.599,1
"Nelly Furtado, Timbaland",Promiscuous,2gam98EZKrF9XuOkU13ApN,82.0,0.0569,0.808,242293.0,0.97,A#,0.154,-6.098,0.0506,114.328,0.868,1
DJ Khaled,GREECE (feat. Drake),35RJhm1pEovTBwnNR0zWad,77.0,0.0743,0.695,218902.0,0.343,F,0.107,-10.798,0.0432,85.84,0.229,1
Ariana Grande,just like magic,7Dx9Z6Aon1qPS2N0rHSWTe,69.0,0.08,0.719,149900.0,0.607,G#,0.125,-5.156,0.165,128.006,0.464,1
Labrinth,Still Don't Know My Name,6N22FZs2ZhPBYi3b9XPajV,80.0,0.471,0.316,153294.0,0.63,F,0.205,-5.963,0.117,89.643,0.313,1
"Anuel AA, Bad Bunny",Hasta Que Dios Diga,06s3QtMJVXw1AJX3UfvZG1,76.0,0.464,0.691,246000.0,0.765,G#,0.203,-4.727,0.111,174.021,0.855,1
Kina,Get You The Moon (feat. Snøw),4ZLzoOkj0MPWrTLvooIuaa,82.0,0.72,0.498,179080.0,0.235,C#,0.144,-16.541,0.188,118.917,0.0895,1
DDG,Moonwalking in Calabasas (feat. Blueface) - Remix,7o4gBbTM6UBLkOYPw9xMCz,74.0,0.0614,0.928,170233.0,0.341,B,0.162,-10.196,0.103,129.966,0.745,1
Luke Combs,Forever After All,6IBcOGPsniK3Pso1wHIhew,80.0,0.191,0.487,232533.0,0.65,C,0.0933,-5.195,0.0253,151.964,0.456,1
Joji,SLOW DANCING IN THE DARK,0rKtyWc8bvkriBthvHKY8d,82.0,0.544,0.515,209274.0,0.479,D#,0.191,-7.458,0.0261,88.964,0.284,1
"Daddy Yankee, Anuel AA, Kendo Kaponi",Don Don,3kml9ZdpT7UYk1ugkjqOzt,69.0,0.285,0.838,275893.0,0.819,F,0.224,-4.681,0.211,105.027,0.656,1
Billie Eilish,my future,3YUMWmx8EJq0DurfuIwoGh,80.0,0.814,0.456,210005.0,0.285,G#,0.307,-10.755,0.0979,104.89,0.0809,1
"Cali Y El Dandee, Danna Paola",Nada,4K8cyoCDovlc4FvtUr2Hfx,76.0,0.0518,0.684,174027.0,0.808,C,0.0858,-2.737,0.061,173.905,0.712,1
Ariana Grande,safety net (feat. Ty Dolla $ign),14gkWVFMwdxBMyqBw1wmIg,70.0,0.0703,0.552,208457.0,0.599,C#,0.0986,-5.75,0.0404,161.884,0.0916,1
Ariana Grande,shut up,3ko9jEHNt4O5fjKN65ULJp,63.0,0.801,0.499,157710.0,0.462,C,0.0946,-5.308,0.0312,127.698,0.599,1
Ariana Grande,nasty,0sci7ppTZFm4mjcH3nu8yO,69.0,0.0814,0.772,200733.0,0.506,F#,0.182,-6.558,0.139,127.894,0.456,1
The Kid LAROI,TRAGIC (feat. Youngboy Never Broke Again & Internet Money),13EW51DKru044OJDJ9Bm8o,76.0,0.0383,0.779,153147.0,0.642,G#,0.2,-6.321,0.116,82.363,0.388,1
KHEA,Ayer Me Llamó Mi Ex (feat. Lenny Santos),6C6mUonH6MNdSg5pw7kOc9,71.0,0.254,0.752,206760.0,0.716,A#,0.243,-5.2,0.0325,117.007,0.553,1
Maluma,Madrid (feat. Myke Towers),19OXtYzrJyCrQvTbfukt4H,73.0,0.239,0.764,198570.0,0.741,A,0.107,-3.617,0.101,170.081,0.802,1
"Ozuna, KAROL G, Myke Towers",Caramelo - Remix,2uu2aGqA2UblCg581Q7l1g,72.0,0.062,0.754,233160.0,0.796,D#,0.204,-3.743,0.139,168.045,0.62,1
"21 Savage, Metro Boomin",Mr. Right Now (feat. Drake),4Q34FP1AT7GEl9oLgNtiWj,75.0,0.231,0.647,193839.0,0.667,F,0.133,-5.563,0.304,172.08,0.704,1
Pop Smoke,Got It On Me,25zlnOAzbVoOzIeXSvQFf1,78.0,0.00815,0.688,164580.0,0.647,D,0.095,-7.258,0.19,88.834,0.195,1
Ariana Grande,my hair,6u7gmPOz7pzzaeR9xSBpsR,66.0,0.0815,0.686,158436.0,0.526,C,0.144,-6.842,0.0374,92.013,0.372,1
Ariana Grande,obvious,0q85C1JiECyYIQthz1posA,65.0,0.0967,0.624,146959.0,0.672,C,0.155,-5.334,0.106,159.852,0.26,1
Ed Sheeran,Beautiful People (feat. Khalid),4evmHXcjt3bTUHD1cvny97,79.0,0.124,0.64,197867.0,0.648,F,0.0802,-8.113,0.187,92.977,0.548,1
Camilo,Favorito,0Snbzbd74RLfL0i4nn1vU5,73.0,0.229,0.611,211613.0,0.851,A,0.232,-2.982,0.0598,178.032,0.823,1
Don Toliver,After Party,527k23H0A4Q0UJN3vGs0Da,80.0,0.00981,0.629,167916.0,0.692,F,0.603,-8.045,0.0376,162.948,0.453,1
J Balvin,Rojo,3zR9JVqHsILrkNyCOqA6jM,0.0,0.15,0.652,151147.0,0.595,B,0.0836,-4.04,0.117,172.277,0.421,1
Ariana Grande,six thirty,2IKJtXeR5UsaUjZB46fTOK,63.0,0.67,0.739,183874.0,0.516,C,0.151,-7.154,0.0539,120.109,0.434,1
Ariana Grande,love language,6NYtLvyThMT0oALFdJFdzq,62.0,0.0686,0.688,179861.0,0.573,A#,0.0749,-5.03,0.208,110.034,0.553,1
Ariana Grande,west side,1whfVLMKWqAX3uk97VXsNN,62.0,0.186,0.688,132279.0,0.455,B,0.0794,-8.632,0.199,87.865,0.557,1
Michael Jackson,Thriller,7azo4rpSUh8nXgtonC6Pkq,68.0,0.0816,0.764,358053.0,0.887,B,0.847,-3.726,0.0744,118.427,0.72,1
Sam Smith,Dancing With A Stranger (with Normani),6Qs4SXO9dwPj5GKvVOv8Ki,78.0,0.45,0.741,171030.0,0.52,G#,0.222,-7.513,0.0656,102.998,0.347,1
Bonez MC,Angeklagt,5eu4Lxm5TlI0tKSTTDWJAT,60.0,0.171,0.658,168991.0,0.624,C#,0.116,-9.155,0.0915,181.942,0.314,1
Sam Smith,Kids Again,1ABS9lKaZ1uXkXCqr9zFO7,62.0,0.486,0.666,207528.0,0.726,B,0.0892,-2.998,0.0262,128.044,0.468,1
AC/DC,Highway to Hell,2zYzyRzz6pRmhPzyfMEC8s,83.0,0.061,0.574,208400.0,0.913,F#,0.156,-4.793,0.133,115.728,0.423,1
Anitta,Me Gusta (with Cardi B & Myke Towers),7e1VoRlNumuEkXlITMHKLE,72.0,0.448,0.91,180788.0,0.604,F#,0.0863,-4.392,0.082,110.075,0.807,1
Money Man,24 (feat. Lil Baby),0xUvi7wldroBzaZCengPa5,74.0,0.146,0.868,182857.0,0.638,D,0.0931,-7.746,0.0736,126.03,0.459,1
Sech,Relación,35UUpTmrcFXNIVIN26ujXl,80.0,0.0337,0.793,247308.0,0.771,F,0.284,-3.417,0.0959,171.943,0.835,1
Travis Scott,FRANCHISE (feat. Young Thug & M.I.A.),4jVBIpuOiMj1crqd8LoCrJ,74.0,0.00671,0.835,202795.0,0.699,G#,0.195,-5.405,0.277,154.981,0.547,1
BLACKPINK,Bet You Wanna (feat. Cardi B),7iAgNZdotu40NwtoIWJHFe,67.0,0.00465,0.653,161168.0,0.662,G,0.0626,-6.168,0.162,111.712,0.674,1
Big Sean,Wolves (feat. Post Malone),33gwZOGJWEZ7dRWPqPxBEZ,79.0,0.0978,0.724,199758.0,0.675,D,0.351,-5.267,0.0867,160.048,0.325,1
Ariana Grande,"thank u, next",3e9HZxeyfWwjeyPAMmWSSQ,82.0,0.229,0.717,207320.0,0.653,C#,0.101,-5.634,0.0658,106.966,0.412,1
"Black Eyed Peas, Ozuna, J. Rey Soul",MAMACITA,14wf185UxfNbSy8dwt4r4q,74.0,0.193,0.894,249143.0,0.635,D,0.0823,-6.929,0.0473,105.013,0.428,1
"Lauv, Conan Gray",Fake,4Gt2kh3QbAGU6yquOWn4aW,73.0,0.139,0.703,146375.0,0.657,E,0.093,-5.363,0.0783,82.96,0.455,1
"Marshmello, Demi Lovato",OK Not To Be OK,6PiO7fUEPKnJfaCQbPrIyg,0.0,0.0172,0.743,159863.0,0.837,C#,0.0743,-5.025,0.0649,103.072,0.263,1
"THE SCOTTS, Travis Scott, Kid Cudi",THE SCOTTS,39Yp9wwQiSRIDOvrVg7mbk,79.0,0.233,0.716,165978.0,0.537,C,0.157,-7.648,0.0514,129.979,0.28,1
"Trueno, Bizarrap, Taiu, TATOOL",Mamichula - con Nicki Nicole,0TUW9faHNaBmi89wsYGp9y,75.0,0.582,0.696,219202.0,0.678,E,0.134,-5.893,0.0735,91.985,0.346,1
Passenger,Let Her Go,0JmiBCpWc1IAc0et7Xm7FL,75.0,0.365,0.479,252733.0,0.545,G,0.0963,-7.346,0.0688,74.897,0.243,1
Melanie Martinez,Play Date,4DpNNXFMMxQEKl7r0ykkWA,80.0,0.612,0.68,179867.0,0.729,F,0.224,-5.077,0.0475,123.97,0.446,1
"Kygo, OneRepublic",Lose Somebody,1sgDyuLooyvEML4oHspNza,75.0,0.344,0.58,199549.0,0.586,C#,0.0755,-6.883,0.0357,147.988,0.507,1
Adele,Someone Like You,1zwMYTA5nlNjZxYrvBB2pV,77.0,0.893,0.556,285240.0,0.319,A,0.0996,-8.251,0.0281,135.187,0.294,1
Ali Gatie,It's You,5DqdesEfbRyOlSS3Tf6c29,81.0,0.374,0.732,212607.0,0.463,B,0.194,-6.972,0.0287,95.971,0.397,1
Curtis Waters,Stunnin' (feat. Harm Franklin),2JSmxLqt8h7ZpJJkfuLJvK,68.0,0.33,0.885,144000.0,0.685,B,0.148,-6.429,0.0627,99.954,0.937,1
BLACKPINK,Love To Hate Me,7iKDsPfLT0d5mu2htfMKBZ,69.0,0.0334,0.686,171798.0,0.64,G#,0.0801,-5.491,0.159,162.225,0.597,1
G-Eazy,Hate The Way (feat. blackbear),3QGppKBPd9gHOgHJzRbVIw,68.0,0.0673,0.569,214363.0,0.865,E,0.312,-3.844,0.266,82.011,0.361,1
"13 Organisé, SCH, Kofs, Jul, Naps, Soso Maness, Elams, Solda, Houari",Bande organisée,205HNJ73cgpC0LAOnuQiWT,72.0,0.117,0.901,356347.0,0.939,F#,0.0643,-2.762,0.274,142.948,0.805,1
BLACKPINK,Crazy Over You,7qq0EOPW4RRlqdvMBmdd73,68.0,0.0371,0.804,163946.0,0.633,E,0.102,-6.186,0.0612,115.002,0.67,1
Bebe Rexha,"Baby, I'm Jealous (feat. Doja Cat)",2fTdRdN73RgIgcUZN33dvt,69.0,0.0398,0.737,175873.0,0.867,B,0.32,-2.259,0.0458,98.05,0.506,1
ROSALÍA,TKN (feat. Travis Scott),4w47S36wQGBhGg073q3nt7,75.0,0.192,0.776,129371.0,0.509,C,0.115,-6.266,0.467,94.634,0.485,1
Camilo,El Mismo Aire - con Pablo Alborán,5EbtodsuLbxrFDH6j5avVS,75.0,0.603,0.483,188213.0,0.492,C,0.323,-6.591,0.295,144.511,0.66,1
Bad Bunny,Yo Perreo Sola,0SqqAgdovOE24BzxIClpjw,78.0,0.021,0.86,172127.0,0.758,B,0.344,-5.16,0.0695,97.014,0.453,1
Lana Del Rey,Let Me Love You Like A Woman,1gxdWpeOUBpvB908fiZs4D,67.0,0.97,0.303,200661.0,0.249,C,0.117,-11.715,0.111,66.932,0.131,1
Gunna,DOLLAZ ON MY HEAD (feat. Young Thug),3nS9a01VvXHQriLqJYwRqG,76.0,0.114,0.825,197760.0,0.458,C,0.102,-7.47,0.0577,145.115,0.161,1
"Rauw Alejandro, Dalex, Lenny Tavárez",Elegí (feat. Dímelo Flow),50ZC4PM7hywH27RcCfViau,75.0,0.237,0.824,197721.0,0.631,C,0.0531,-2.791,0.0809,171.965,0.678,1
Noah Cyrus,July,6J2LdBN97cDWn0MLxYh9HB,81.0,0.868,0.708,156106.0,0.186,A,0.0779,-8.953,0.042,72.541,0.322,1
Lewis Capaldi,Bruises,4Of7rzpRpV1mWRbhp5rAqG,80.0,0.946,0.736,220492.0,0.308,E,0.186,-7.83,0.0677,111.202,0.361,1
BLACKPINK,You Never Know,3b7trEcKoglybN5MxGuSaw,54.0,0.405,0.535,229236.0,0.434,F,0.253,-5.768,0.0505,144.497,0.271,1
"BENEE, Gus Dapperton",Supalonely,4nK5YrxbMGZstTLbvj6Gxw,77.0,0.305,0.863,223480.0,0.631,G,0.123,-4.689,0.0534,128.977,0.817,1
"21 Savage, Metro Boomin",Glock In My Lap,6pcywuOeGGWeOQzdUyti6k,69.0,0.00574,0.847,193591.0,0.733,A#,0.151,-6.439,0.16,130.029,0.202,1
ZAYN,Better,1dLXLETYiZohIZWnse4ypG,68.0,0.353,0.637,174517.0,0.418,D,0.131,-7.137,0.301,84.295,0.0807,1
Machine Gun Kelly,forget me too (feat. Halsey),1VSuFS7PahCN3SWbOcQ98m,78.0,0.000417,0.654,171621.0,0.875,C#,0.194,-4.845,0.0744,99.975,0.522,1
Niack,Oh Juliana,4xWzZmX4K1yyrdtRfbUvjt,66.0,0.387,0.799,153078.0,0.568,F#,0.0892,-3.089,0.25,129.63,0.963,1
"Feid, J Balvin, Justin Quiles","PORFA Remix ( Feat. Maluma, Nicky Jam, Sech) - Remix",7lUdbnz7wsv3C9zzf4WHl9,70.0,0.0765,0.793,333800.0,0.737,F#,0.0747,-4.731,0.0785,167.969,0.697,1
Chris Brown,No Guidance (feat. Drake),6XHVuErjQ4XNm6nDPVCxVX,80.0,0.123,0.696,260640.0,0.454,C#,0.155,-6.756,0.153,92.928,0.136,1
"21 Savage, Metro Boomin",Rich Nigga Shit (feat. Young Thug),3ruoIF2UnoXdzK8mR61ebq,73.0,0.349,0.825,190331.0,0.733,C#,0.112,-5.625,0.0969,97.974,0.62,1
"21 Savage, Metro Boomin",Many Men,3CDVMejYHnB1SkEEx0T1N4,65.0,0.000647,0.635,201856.0,0.793,A#,0.113,-4.333,0.0322,77.594,0.281,1
"21 Savage, Metro Boomin",Slidin,7fxSLnklnayJNBIKntXedZ,64.0,0.00163,0.774,185037.0,0.706,D,0.104,-6.494,0.355,152.891,0.382,1
Bryson Tiller,Outta Time (feat. Drake),4SCnCPOUOUXUmCX2uHb3r7,68.0,0.0129,0.714,198822.0,0.582,F,0.0774,-7.272,0.0808,92.819,0.338,1
"21 Savage, Metro Boomin",My Dawg,42Tohunwlh34o0mgxYx5iq,60.0,0.0652,0.831,181716.0,0.532,C,0.464,-5.319,0.301,140.105,0.364,1
"21 Savage, Metro Boomin",Snitches & Rats (feat. Young Nudy),3WaDoMDQRqDdgtCDLxanpN,57.0,0.00843,0.821,187773.0,0.671,A,0.0972,-5.893,0.18,145.953,0.494,1
"21 Savage, Metro Boomin",Brand New Draco,4V9ynsDPwHtdItksqjuRu0,63.0,0.041,0.697,202420.0,0.709,B,0.0886,-6.642,0.298,155.023,0.439,1
Internet Money,Lemonade (Feat. Roddy Ricch & Don Toliver) [Remix],5sBplhIrmzA4kQGyIOpmDf,69.0,0.168,0.832,181496.0,0.549,C#,0.11,-8.259,0.0602,140.045,0.384,1
Joji,Your Man,6Vgtvd7I5yopJdBuxqjBd2,68.0,0.624,0.785,163759.0,0.818,G,0.149,-8.711,0.099,117.98,0.0503,1
"21 Savage, Metro Boomin",No Opp Left Behind,50I7FNN2rl2rWiNwGxS146,61.0,0.0161,0.823,194214.0,0.703,G#,0.294,-2.691,0.298,178.043,0.26,1
WhoHeem,Lets Link,6fMzgFFGzWCwiHMzDzNpp5,61.0,0.00667,0.839,159955.0,0.683,A#,0.241,-9.232,0.165,120.003,0.522,1
"21 Savage, Metro Boomin",RIP Luv,1wGnp7ejkCuXRsehXx0PNP,62.0,0.105,0.63,214192.0,0.399,F,0.234,-9.869,0.178,183.016,0.0657,1
"21 Savage, Metro Boomin",Steppin On Niggas,7FtZFla3ZH6PqsAJ9MvVCM,57.0,0.000608,0.849,140833.0,0.635,G,0.062,-4.068,0.254,89.484,0.798,1
Joji,Gimme Love,2hfoyc7ve6xM4ZEiNIiU1B,69.0,0.696,0.482,214558.0,0.631,F,0.209,-6.917,0.0986,126.576,0.0743,1
Joji,Ew,7xcUWyLh6fIMsYjoVI7NnZ,67.0,0.804,0.48,207710.0,0.373,A#,0.12,-9.297,0.0278,114.078,0.0376,1
"Joji, Diplo",Daylight,6Ed1q0X8oSKSm4IIhiQbYg,72.0,0.00488,0.528,163906.0,0.749,G,0.0949,-7.571,0.0479,163.944,0.729,1
Polo G,Epidemic,170DNUSnQRp1tGpppF26pA,71.0,0.128,0.616,177273.0,0.617,C#,0.177,-8.431,0.52,175.929,0.476,1
Machine Gun Kelly,bloody valentine,6mADjHs6FXdroPzEGW6KVJ,77.0,0.00021,0.533,205159.0,0.858,D,0.148,-4.212,0.0766,160.057,0.506,1
Joji,MODUS,5SjtAe7xzUgHDtNTmt8zS7,66.0,0.183,0.738,207265.0,0.533,G,0.115,-7.617,0.0492,132.008,0.262,1
Joji,Tick Tock,5E7p95xh9Ul4vZp4LEoJwi,65.0,0.0399,0.781,132215.0,0.613,E,0.0976,-5.582,0.0524,80.53,0.613,1
Joji,Sanctuary,3xaugmCyXrVkrDTXbFkMW3,69.0,0.422,0.552,180019.0,0.65,C#,0.372,-7.199,0.128,167.788,0.316,1
Bea Miller,feel something,7JDWhC422Gtk1Bq0mL3OTC,75.0,0.242,0.74,180161.0,0.415,C,0.319,-8.914,0.0707,136.029,0.156,1
Saweetie,Tap In,4Hpib09wXgD84w4uwTPnYD,73.0,0.00576,0.954,139413.0,0.696,A#,0.0754,-7.117,0.204,100.036,0.432,1
Joji,Pretty Boy (feat. Lil Yachty),0f1G5SHFoFC9lO03gHCGVS,66.0,0.16,0.656,156759.0,0.776,F#,0.372,-6.184,0.0672,156.049,0.638,1
"Joji, BENEE",Afterthought,6zvqq50PL7io0rprbkrYc9,67.0,0.398,0.668,194871.0,0.547,C#,0.0931,-8.024,0.0353,83.5,0.192,1
Calvin Harris,Over Now (with The Weeknd),58AGoOGbwsQMhBbH0eFLRR,72.0,0.0759,0.612,210795.0,0.884,E,0.247,-4.113,0.0454,178.043,0.679,1
"Juice WRLD, Polo G",Hate The Other Side (with Marshmello & The Kid Laroi),0ada5XsQGLPUVbmTCkAP49,78.0,0.291,0.701,160212.0,0.65,F#,0.112,-6.313,0.104,90.003,0.647,1
Machine Gun Kelly,drunk face,3k0YJnqMKRZb8swo86vCkq,72.0,0.0282,0.691,143901.0,0.77,G,0.497,-4.578,0.0367,90.024,0.344,1
Harry Nach,Tak Tiki Tak,7gwwt1IaAWwmB7af0AcuBM,71.0,0.333,0.801,212406.0,0.579,B,0.172,-4.78,0.0813,99.994,0.231,1
Jack Harlow,WHATS POPPIN,2MbdDtCv5LUVjYy9RuGTgC,80.0,0.0631,0.904,227478.0,0.723,B,0.185,-5.224,0.26,145.013,0.835,1
"Kendrick Lamar, Jay Rock",Money Trees,2HbKqm4o0w5wEeEFXm2sD4,75.0,0.0703,0.716,386907.0,0.531,G,0.224,-7.355,0.122,71.994,0.344,1
"Internet Money, Diplo",Blastoff (feat. Juice Wrld & Trippie Redd),2rFsFjq0D9JAmc0APpCO6P,70.0,0.114,0.761,174730.0,0.517,F,0.157,-6.916,0.0927,147.912,0.46,1
"Earth, Wind & Fire",September,2grjqo0Frpf2okIBiifQKs,80.0,0.168,0.697,215093.0,0.832,A,0.269,-7.264,0.0298,125.926,0.979,1
"Regard, RAYE",Secrets,66W1rVTnEv86dIkFhoiElg,78.0,0.0412,0.848,176767.0,0.768,F#,0.195,-5.386,0.0373,118.961,0.777,1
Polo G,21,3JKgcAa7r07ocVWcV8bS0H,80.0,0.149,0.783,163798.0,0.479,G,0.101,-10.646,0.541,176.027,0.533,1
"Damso, Hamza",BXL ZOO,1VBt9dPtYfLnVeKaa6CQPr,62.0,0.0604,0.745,201333.0,0.656,B,0.11,-6.829,0.203,137.997,0.405,1
Damso,DEUX TOILES DE MER,6vw0mOQ5vm3C5RPm7Rvl2w,62.0,0.582,0.521,315640.0,0.39,G#,0.112,-9.726,0.128,104.106,0.157,1
Taylor Swift,exile (feat. Bon Iver),4pvb0WLRcMtbPGmtejJJ6y,77.0,0.778,0.298,285634.0,0.38,F#,0.11,-8.426,0.0287,75.602,0.152,1
Juice WRLD,Righteous,5dOxHHMOFAbG3VH23t0xNm,78.0,0.0417,0.706,242181.0,0.625,C,0.129,-7.426,0.0314,142.948,0.225,1
Juice WRLD,Conversations,4K06PO78fW4mnBVenxGNob,75.0,0.176,0.747,181661.0,0.622,B,0.151,-5.825,0.0838,159.93,0.57,1
Lil Tecca,Dolly (with Lil Uzi Vert),77Xwqkw7VrV8E5FCq9JhO8,63.0,0.212,0.664,179813.0,0.586,G,0.216,-7.813,0.238,88.502,0.589,1
Drake,Chicago Freestyle (feat. Giveon),4wVOKKEHUJxHCFFNUWDn0B,80.0,0.629,0.735,220488.0,0.449,A#,0.113,-7.507,0.347,122.947,0.0397,1
6ix9ine,GOOBA,4NhDYoQTYCdWHTvlbGVgwo,70.0,0.0264,0.611,132303.0,0.688,C#,0.251,-5.688,0.341,178.462,0.393,1
Dua Lipa,Physical,3AzjcOeAmA57TIOr9zF1ZW,77.0,0.0137,0.647,193829.0,0.844,C,0.102,-3.756,0.0457,146.967,0.746,1
"Kygo, Donna Summer",Hot Stuff,00ETaeHUQ6lops3oWU1Wrt,71.0,0.019,0.681,199008.0,0.773,F,0.11,-5.749,0.148,119.961,0.429,1
Ava Max,Who's Laughing Now,1Pmp486RrLRkaEkE3HFHXP,73.0,0.00565,0.648,180348.0,0.641,G,0.109,-5.521,0.0389,184.021,0.505,1
Ava Max,Sweet but Psycho,7DnAm9FOTWE3cUvso43HhI,81.0,0.0684,0.72,187436.0,0.706,C#,0.166,-4.719,0.0473,133.002,0.62,1
"Ozuna, Doja Cat, Sia",Del Mar,5cpJFiNwYyWwFLH0V6B3N8,79.0,0.0224,0.759,214507.0,0.636,F#,0.166,-5.585,0.0369,109.976,0.536,1
"SZA, The Neptunes, Pharrell Williams, Ty Dolla $ign",Hit Different,7Bar1kLTmsRmH6FCKKMEyU,74.0,0.199,0.679,202008.0,0.516,C,0.0965,-6.371,0.0452,120.074,0.716,1
Maroon 5,Nobody's Love,2ST72jD2KVe7f3fbcGyX1b,73.0,0.316,0.485,211254.0,0.567,C#,0.0949,-6.456,0.0388,93.676,0.157,1
Matuê,Máquina do Tempo,5oI9blwsXC8AkTWw6wASY8,70.0,0.0647,0.629,230400.0,0.727,E,0.138,-4.387,0.0499,149.978,0.132,1
Bonez MC,Fuckst mich nur ab,0y8mJFmm4ogCHnfe0oTuT6,63.0,0.233,0.817,182931.0,0.468,C#,0.0905,-10.945,0.287,104.875,0.237,1
"Alex Rose, Rafa Pabön",Jangueo,1bRpSCFv6P2OUhciByeRYR,74.0,0.253,0.861,259600.0,0.678,G#,0.106,-4.157,0.0536,103.994,0.723,1
Lil Baby,We Paid (feat. 42 Dugg),6gxKUmycQX7uyMwJcweFjp,76.0,0.135,0.926,181929.0,0.542,C#,0.0877,-5.064,0.293,135.14,0.564,1
"Bonez MC, Maxwell",Ihr Hobby,4aZfvvgfoSfmSZpfwQYzC0,59.0,0.204,0.774,185330.0,0.814,A#,0.118,-6.145,0.0584,109.019,0.254,1
Miley Cyrus,When I Look At You,7ywzEdEuVG1lsjsRCGJfLy,63.0,0.142,0.459,248587.0,0.545,F#,0.105,-4.874,0.0282,137.941,0.194,1
Doja Cat,Boss Bitch,78qd8dvwea0Gosb6Fe6j3k,81.0,0.127,0.707,134240.0,0.955,A#,0.202,-4.593,0.222,125.989,0.575,1
Headie One,Ain't It Different (feat. AJ Tracey & Stormzy),6NJfIydBMYrXvlaXsFxmc8,69.0,0.00988,0.767,196363.0,0.569,E,0.109,-6.805,0.216,77.052,0.524,1
Nea,Some Say - Felix Jaehn Remix,7C1trmcQQ5n5RNy4l6ziCv,77.0,0.406,0.682,186878.0,0.7,F#,0.174,-5.591,0.0397,120.03,0.637,1
"Beyoncé, Megan Thee Stallion",Savage Remix (feat. Beyoncé),5v4GgrXPMghOnBBLmveLac,73.0,0.016,0.822,242001.0,0.743,A#,0.127,-4.772,0.28,84.459,0.636,1
Big Sean,Lithuania (feat. Travis Scott),4VLTxHOyFX5FRtkpsFm5Pc,62.0,0.0493,0.676,199250.0,0.82,G,0.615,-5.217,0.0554,152.028,0.618,1
Saweetie,"Tap In (feat. Post Malone, DaBaby & Jack Harlow)",5woaU1FNkqCwg6WzWiQPW5,64.0,0.00647,0.948,253569.0,0.63,C#,0.0737,-7.011,0.219,100.032,0.425,1
